backend,model,mode,language,category,attempts,exact_rate,pass_rate,ok_rate,parse_error_rate,non_completable_rate,incomplete_rate,semantic_mismatch_rate,timeout_rate,other_error_rate,avg_tokens,avg_seconds
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,imp,imp:sequence,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,imp,imp:while_loop,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_application,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_argument_order,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_choice,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_composition,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_continuation,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_contraction,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_elimination,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_eta,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_function_result,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_higher_order,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_identity,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_modus_ponens,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_pipeline,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_projection,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_repetition,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_substitution,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_weakening,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-0.8B,unconstrained,fun,fun:boolean,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,51.5,1.82
local,Qwen/Qwen3.5-0.8B,unconstrained,fun,fun:function,4,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,124.0,4.14
local,Qwen/Qwen3.5-0.8B,unconstrained,fun,fun:function_application,4,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,132.0,4.4
local,Qwen/Qwen3.5-0.8B,unconstrained,fun,fun:function_arithmetic,12,0.0,0.0,0.0,0.0,83.33,0.0,16.67,0.0,0.0,93.92,3.18
local,Qwen/Qwen3.5-0.8B,unconstrained,fun,fun:function_closure,2,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,208.0,6.85
local,Qwen/Qwen3.5-0.8B,unconstrained,fun,fun:function_composition,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,79.5,2.74
local,Qwen/Qwen3.5-0.8B,unconstrained,fun,fun:function_constant,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,37.0,1.36
local,Qwen/Qwen3.5-0.8B,unconstrained,fun,fun:function_float,4,0.0,0.0,0.0,0.0,75.0,0.0,25.0,0.0,0.0,109.25,3.67
local,Qwen/Qwen3.5-0.8B,unconstrained,fun,fun:function_higher_order,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,104.5,3.51
local,Qwen/Qwen3.5-0.8B,unconstrained,imp,imp:arithmetic,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,80.0,2.71
local,Qwen/Qwen3.5-0.8B,unconstrained,imp,imp:assignment,3,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,65.67,2.26
local,Qwen/Qwen3.5-0.8B,unconstrained,imp,imp:boolean,2,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,60.5,2.1
local,Qwen/Qwen3.5-0.8B,unconstrained,imp,imp:branching,6,0.0,0.0,0.0,0.0,83.33,0.0,16.67,0.0,0.0,117.83,3.94
local,Qwen/Qwen3.5-0.8B,unconstrained,imp,imp:loops,4,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,172.0,5.68
local,Qwen/Qwen3.5-0.8B,unconstrained,imp,imp:mixed_control,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,192.0,6.33
local,Qwen/Qwen3.5-0.8B,unconstrained,imp,imp:nested_branching,3,0.0,0.0,0.0,0.0,66.67,0.0,33.33,0.0,0.0,146.33,4.86
local,Qwen/Qwen3.5-0.8B,unconstrained,imp,imp:sequence,3,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,84.0,2.85
local,Qwen/Qwen3.5-0.8B,unconstrained,imp,imp:while_loop,3,0.0,0.0,0.0,0.0,66.67,0.0,33.33,0.0,0.0,81.67,2.78
local,Qwen/Qwen3.5-0.8B,unconstrained,stlc,stlc:logic_application,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,116.0,3.88
local,Qwen/Qwen3.5-0.8B,unconstrained,stlc,stlc:logic_argument_order,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,37.0,1.36
local,Qwen/Qwen3.5-0.8B,unconstrained,stlc,stlc:logic_choice,2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,7.0,0.4
local,Qwen/Qwen3.5-0.8B,unconstrained,stlc,stlc:logic_composition,6,0.0,0.0,0.0,0.0,83.33,0.0,16.67,0.0,0.0,98.83,3.33
local,Qwen/Qwen3.5-0.8B,unconstrained,stlc,stlc:logic_continuation,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,96.0,3.24
local,Qwen/Qwen3.5-0.8B,unconstrained,stlc,stlc:logic_contraction,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,57.5,2.01
local,Qwen/Qwen3.5-0.8B,unconstrained,stlc,stlc:logic_elimination,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,72.0,2.46
local,Qwen/Qwen3.5-0.8B,unconstrained,stlc,stlc:logic_eta,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,64.0,2.2
local,Qwen/Qwen3.5-0.8B,unconstrained,stlc,stlc:logic_function_result,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,56.0,1.94
local,Qwen/Qwen3.5-0.8B,unconstrained,stlc,stlc:logic_higher_order,3,0.0,0.0,0.0,0.0,66.67,0.0,33.33,0.0,0.0,29.0,1.08
local,Qwen/Qwen3.5-0.8B,unconstrained,stlc,stlc:logic_identity,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,22.0,0.86
local,Qwen/Qwen3.5-0.8B,unconstrained,stlc,stlc:logic_modus_ponens,2,50.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,35.5,1.3
local,Qwen/Qwen3.5-0.8B,unconstrained,stlc,stlc:logic_pipeline,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,104.0,3.49
local,Qwen/Qwen3.5-0.8B,unconstrained,stlc,stlc:logic_projection,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,72.0,2.46
local,Qwen/Qwen3.5-0.8B,unconstrained,stlc,stlc:logic_repetition,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,80.0,2.72
local,Qwen/Qwen3.5-0.8B,unconstrained,stlc,stlc:logic_substitution,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,53.5,1.93
local,Qwen/Qwen3.5-0.8B,unconstrained,stlc,stlc:logic_weakening,3,0.0,0.0,0.0,0.0,33.33,0.0,66.67,0.0,0.0,31.33,1.17
local,Qwen/Qwen3.5-1.5B,unconstrained,fun,fun:boolean,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,fun,fun:function,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,fun,fun:function_application,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,fun,fun:function_arithmetic,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,fun,fun:function_closure,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,fun,fun:function_composition,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,fun,fun:function_constant,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,fun,fun:function_float,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,fun,fun:function_higher_order,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,imp,imp:arithmetic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,imp,imp:assignment,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,imp,imp:boolean,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,imp,imp:branching,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,imp,imp:loops,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,imp,imp:mixed_control,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,imp,imp:nested_branching,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,imp,imp:sequence,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,imp,imp:while_loop,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,stlc,stlc:logic_application,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,stlc,stlc:logic_argument_order,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,stlc,stlc:logic_choice,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,stlc,stlc:logic_composition,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,stlc,stlc:logic_continuation,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,stlc,stlc:logic_contraction,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,stlc,stlc:logic_elimination,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,stlc,stlc:logic_eta,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,stlc,stlc:logic_function_result,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,stlc,stlc:logic_higher_order,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,stlc,stlc:logic_identity,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,stlc,stlc:logic_modus_ponens,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,stlc,stlc:logic_pipeline,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,stlc,stlc:logic_projection,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,stlc,stlc:logic_repetition,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,stlc,stlc:logic_substitution,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained,stlc,stlc:logic_weakening,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-2B,unconstrained,fun,fun:boolean,2,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,96.0,3.3
local,Qwen/Qwen3.5-2B,unconstrained,fun,fun:function,4,0.0,25.0,25.0,0.0,75.0,0.0,0.0,0.0,0.0,112.0,3.83
local,Qwen/Qwen3.5-2B,unconstrained,fun,fun:function_application,4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,132.0,4.5
local,Qwen/Qwen3.5-2B,unconstrained,fun,fun:function_arithmetic,12,8.33,8.33,8.33,0.0,41.67,0.0,50.0,0.0,0.0,110.83,3.8
local,Qwen/Qwen3.5-2B,unconstrained,fun,fun:function_closure,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,44.5,1.66
local,Qwen/Qwen3.5-2B,unconstrained,fun,fun:function_composition,2,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,208.0,6.97
local,Qwen/Qwen3.5-2B,unconstrained,fun,fun:function_constant,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,96.0,3.29
local,Qwen/Qwen3.5-2B,unconstrained,fun,fun:function_float,4,0.0,0.0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,140.0,4.74
local,Qwen/Qwen3.5-2B,unconstrained,fun,fun:function_higher_order,2,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,184.0,6.19
local,Qwen/Qwen3.5-2B,unconstrained,imp,imp:arithmetic,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,60.5,2.14
local,Qwen/Qwen3.5-2B,unconstrained,imp,imp:assignment,3,33.33,33.33,33.33,0.0,33.33,0.0,33.33,0.0,0.0,44.67,1.63
local,Qwen/Qwen3.5-2B,unconstrained,imp,imp:boolean,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,80.0,2.77
local,Qwen/Qwen3.5-2B,unconstrained,imp,imp:branching,6,0.0,0.0,0.0,0.0,66.67,0.0,33.33,0.0,0.0,165.33,5.57
local,Qwen/Qwen3.5-2B,unconstrained,imp,imp:loops,4,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,172.0,5.77
local,Qwen/Qwen3.5-2B,unconstrained,imp,imp:mixed_control,2,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,151.0,5.11
local,Qwen/Qwen3.5-2B,unconstrained,imp,imp:nested_branching,3,0.0,0.0,0.0,0.0,66.67,0.0,33.33,0.0,0.0,172.33,5.8
local,Qwen/Qwen3.5-2B,unconstrained,imp,imp:sequence,3,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,109.33,3.73
local,Qwen/Qwen3.5-2B,unconstrained,imp,imp:while_loop,3,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,85.0,2.94
local,Qwen/Qwen3.5-2B,unconstrained,stlc,stlc:logic_application,2,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,116.0,3.93
local,Qwen/Qwen3.5-2B,unconstrained,stlc,stlc:logic_argument_order,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,96.0,3.28
local,Qwen/Qwen3.5-2B,unconstrained,stlc,stlc:logic_choice,2,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,80.0,2.75
local,Qwen/Qwen3.5-2B,unconstrained,stlc,stlc:logic_composition,6,0.0,16.67,16.67,0.0,66.67,0.0,16.67,0.0,0.0,109.33,3.72
local,Qwen/Qwen3.5-2B,unconstrained,stlc,stlc:logic_continuation,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,96.0,3.28
local,Qwen/Qwen3.5-2B,unconstrained,stlc,stlc:logic_contraction,2,0.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,93.5,3.21
local,Qwen/Qwen3.5-2B,unconstrained,stlc,stlc:logic_elimination,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,72.0,2.49
local,Qwen/Qwen3.5-2B,unconstrained,stlc,stlc:logic_eta,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,64.0,2.23
local,Qwen/Qwen3.5-2B,unconstrained,stlc,stlc:logic_function_result,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,13.0,0.6
local,Qwen/Qwen3.5-2B,unconstrained,stlc,stlc:logic_higher_order,3,33.33,33.33,33.33,0.0,0.0,0.0,66.67,0.0,0.0,39.67,1.45
local,Qwen/Qwen3.5-2B,unconstrained,stlc,stlc:logic_identity,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,19.5,0.79
local,Qwen/Qwen3.5-2B,unconstrained,stlc,stlc:logic_modus_ponens,2,50.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.38
local,Qwen/Qwen3.5-2B,unconstrained,stlc,stlc:logic_pipeline,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,104.0,3.53
local,Qwen/Qwen3.5-2B,unconstrained,stlc,stlc:logic_projection,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,15.0,0.67
local,Qwen/Qwen3.5-2B,unconstrained,stlc,stlc:logic_repetition,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,80.0,2.75
local,Qwen/Qwen3.5-2B,unconstrained,stlc,stlc:logic_substitution,2,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,128.0,4.33
local,Qwen/Qwen3.5-2B,unconstrained,stlc,stlc:logic_weakening,3,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,45.0,1.62
local,Qwen/Qwen3.5-4B,unconstrained,fun,fun:boolean,2,0.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,96.0,4.48
local,Qwen/Qwen3.5-4B,unconstrained,fun,fun:function,4,0.0,25.0,25.0,0.0,50.0,0.0,25.0,0.0,0.0,108.5,5.02
local,Qwen/Qwen3.5-4B,unconstrained,fun,fun:function_application,4,0.0,0.0,0.0,0.0,25.0,0.0,75.0,0.0,0.0,132.0,6.08
local,Qwen/Qwen3.5-4B,unconstrained,fun,fun:function_arithmetic,12,0.0,0.0,0.0,0.0,58.33,0.0,41.67,0.0,0.0,69.67,3.31
local,Qwen/Qwen3.5-4B,unconstrained,fun,fun:function_closure,2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,130.5,6.09
local,Qwen/Qwen3.5-4B,unconstrained,fun,fun:function_composition,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,208.0,9.47
local,Qwen/Qwen3.5-4B,unconstrained,fun,fun:function_constant,1,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,3.11
local,Qwen/Qwen3.5-4B,unconstrained,fun,fun:function_float,4,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,112.5,5.2
local,Qwen/Qwen3.5-4B,unconstrained,fun,fun:function_higher_order,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,113.0,5.24
local,Qwen/Qwen3.5-4B,unconstrained,imp,imp:arithmetic,2,0.0,50.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,50.5,2.45
local,Qwen/Qwen3.5-4B,unconstrained,imp,imp:assignment,3,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,82.67,3.87
local,Qwen/Qwen3.5-4B,unconstrained,imp,imp:boolean,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,66.5,3.19
local,Qwen/Qwen3.5-4B,unconstrained,imp,imp:branching,6,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,127.17,5.85
local,Qwen/Qwen3.5-4B,unconstrained,imp,imp:loops,4,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,118.0,5.44
local,Qwen/Qwen3.5-4B,unconstrained,imp,imp:mixed_control,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,192.0,8.77
local,Qwen/Qwen3.5-4B,unconstrained,imp,imp:nested_branching,3,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,129.33,5.94
local,Qwen/Qwen3.5-4B,unconstrained,imp,imp:sequence,3,0.0,33.33,33.33,0.0,33.33,0.0,33.33,0.0,0.0,30.0,1.56
local,Qwen/Qwen3.5-4B,unconstrained,imp,imp:while_loop,3,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,77.67,3.65
local,Qwen/Qwen3.5-4B,unconstrained,stlc,stlc:logic_application,2,0.0,50.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,90.5,4.22
local,Qwen/Qwen3.5-4B,unconstrained,stlc,stlc:logic_argument_order,1,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,4.44
local,Qwen/Qwen3.5-4B,unconstrained,stlc,stlc:logic_choice,2,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,2.27
local,Qwen/Qwen3.5-4B,unconstrained,stlc,stlc:logic_composition,6,0.0,33.33,33.33,0.0,50.0,0.0,16.67,0.0,0.0,85.67,4.0
