backend,model,mode,language,category,attempts,exact_rate,pass_rate,ok_rate,parse_error_rate,non_completable_rate,incomplete_rate,semantic_mismatch_rate,timeout_rate,other_error_rate,avg_tokens,avg_seconds
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,imp,imp:arithmetic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,imp,imp:assignment,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,imp,imp:boolean,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,imp,imp:branching,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,imp,imp:loops,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,imp,imp:mixed_control,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,imp,imp:nested_branching,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,imp,imp:sequence,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,imp,imp:while_loop,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,stlc,stlc:logic_application,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,stlc,stlc:logic_argument_order,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,stlc,stlc:logic_choice,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,stlc,stlc:logic_composition,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,stlc,stlc:logic_continuation,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,stlc,stlc:logic_contraction,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,stlc,stlc:logic_elimination,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,stlc,stlc:logic_eta,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,stlc,stlc:logic_function_result,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,stlc,stlc:logic_higher_order,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,stlc,stlc:logic_identity,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,stlc,stlc:logic_modus_ponens,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,stlc,stlc:logic_pipeline,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,stlc,stlc:logic_projection,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,stlc,stlc:logic_repetition,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,stlc,stlc:logic_substitution,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,stlc,stlc:logic_weakening,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,fun,fun:boolean,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,fun,fun:function,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,fun,fun:function_application,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,fun,fun:function_arithmetic,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,fun,fun:function_closure,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,fun,fun:function_composition,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,fun,fun:function_constant,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,fun,fun:function_float,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,fun,fun:function_higher_order,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,imp,imp:arithmetic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,imp,imp:assignment,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,imp,imp:boolean,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,imp,imp:branching,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,imp,imp:loops,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,imp,imp:mixed_control,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,imp,imp:nested_branching,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,imp,imp:sequence,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,imp,imp:while_loop,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_application,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_argument_order,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_choice,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_composition,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_continuation,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_contraction,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_elimination,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_eta,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_function_result,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_higher_order,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_identity,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_modus_ponens,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_pipeline,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_projection,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_repetition,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_substitution,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained,stlc,stlc:logic_weakening,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-0.8B,constrained_direct,fun,fun:boolean,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,96.0,3.88
local,Qwen/Qwen3.5-0.8B,constrained_direct,fun,fun:function,4,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,69.75,3.07
local,Qwen/Qwen3.5-0.8B,constrained_direct,fun,fun:function_application,4,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,99.25,4.22
local,Qwen/Qwen3.5-0.8B,constrained_direct,fun,fun:function_arithmetic,12,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,97.17,4.75
local,Qwen/Qwen3.5-0.8B,constrained_direct,fun,fun:function_closure,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,208.0,9.64
local,Qwen/Qwen3.5-0.8B,constrained_direct,fun,fun:function_composition,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,13.0,0.85
local,Qwen/Qwen3.5-0.8B,constrained_direct,fun,fun:function_constant,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,96.0,3.9
local,Qwen/Qwen3.5-0.8B,constrained_direct,fun,fun:function_float,4,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,76.5,3.45
local,Qwen/Qwen3.5-0.8B,constrained_direct,fun,fun:function_higher_order,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,91.0,4.12
local,Qwen/Qwen3.5-0.8B,constrained_direct,imp,imp:arithmetic,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,45.5,1.91
local,Qwen/Qwen3.5-0.8B,constrained_direct,imp,imp:assignment,3,0.0,0.0,0.0,0.0,0.0,66.67,33.33,0.0,0.0,36.33,1.53
local,Qwen/Qwen3.5-0.8B,constrained_direct,imp,imp:boolean,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,43.5,1.84
local,Qwen/Qwen3.5-0.8B,constrained_direct,imp,imp:branching,6,0.0,0.0,0.0,0.0,0.0,83.33,16.67,0.0,0.0,23.17,1.13
local,Qwen/Qwen3.5-0.8B,constrained_direct,imp,imp:loops,4,0.0,0.0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,41.5,1.75
local,Qwen/Qwen3.5-0.8B,constrained_direct,imp,imp:mixed_control,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,26.5,1.27
local,Qwen/Qwen3.5-0.8B,constrained_direct,imp,imp:nested_branching,3,0.0,33.33,33.33,0.0,0.0,0.0,66.67,0.0,0.0,40.0,1.63
local,Qwen/Qwen3.5-0.8B,constrained_direct,imp,imp:sequence,3,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,52.0,2.34
local,Qwen/Qwen3.5-0.8B,constrained_direct,imp,imp:while_loop,3,0.0,0.0,0.0,0.0,0.0,66.67,33.33,0.0,0.0,11.0,0.65
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_application,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,58.5,2.77
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_argument_order,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,7.0,0.42
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_choice,2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,7.0,0.42
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_composition,6,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,18.0,0.92
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_continuation,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,63.0,3.99
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_contraction,2,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,67.5,3.79
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_elimination,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,14.0,0.67
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_eta,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,12.0,0.6
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_function_result,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,15.0,0.7
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_higher_order,3,0.0,0.0,0.0,0.0,0.0,33.33,66.67,0.0,0.0,6.67,0.41
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_identity,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,32.0,1.3
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_modus_ponens,2,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.42
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_pipeline,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,14.0,0.75
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_projection,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,14.0,0.66
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_repetition,2,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,14.0,0.7
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_substitution,2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,16.5,0.83
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_weakening,3,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,15.67,0.73
local,Qwen/Qwen3.5-0.8B,constrained_mixed,fun,fun:boolean,2,0.0,50.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,13.5,1.13
local,Qwen/Qwen3.5-0.8B,constrained_mixed,fun,fun:function,4,0.0,0.0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,68.5,11.01
local,Qwen/Qwen3.5-0.8B,constrained_mixed,fun,fun:function_application,4,0.0,25.0,25.0,0.0,0.0,75.0,0.0,0.0,0.0,84.75,9.41
local,Qwen/Qwen3.5-0.8B,constrained_mixed,fun,fun:function_arithmetic,12,0.0,0.0,0.0,0.0,0.0,83.33,16.67,0.0,0.0,71.42,16.6
local,Qwen/Qwen3.5-0.8B,constrained_mixed,fun,fun:function_closure,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,14.5,10.53
local,Qwen/Qwen3.5-0.8B,constrained_mixed,fun,fun:function_composition,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,113.5,5.78
local,Qwen/Qwen3.5-0.8B,constrained_mixed,fun,fun:function_constant,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,97.0,5.33
local,Qwen/Qwen3.5-0.8B,constrained_mixed,fun,fun:function_float,4,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,44.5,2.91
local,Qwen/Qwen3.5-0.8B,constrained_mixed,fun,fun:function_higher_order,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,110.5,172.36
local,Qwen/Qwen3.5-0.8B,constrained_mixed,imp,imp:arithmetic,2,0.0,50.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,14.5,1.18
local,Qwen/Qwen3.5-0.8B,constrained_mixed,imp,imp:assignment,3,0.0,0.0,0.0,0.0,0.0,33.33,66.67,0.0,0.0,38.67,2.03
local,Qwen/Qwen3.5-0.8B,constrained_mixed,imp,imp:boolean,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,75.5,3.69
local,Qwen/Qwen3.5-0.8B,constrained_mixed,imp,imp:branching,6,0.0,0.0,0.0,0.0,0.0,83.33,16.67,0.0,0.0,37.17,2.3
local,Qwen/Qwen3.5-0.8B,constrained_mixed,imp,imp:loops,4,0.0,25.0,25.0,0.0,0.0,25.0,50.0,0.0,0.0,41.5,2.11
local,Qwen/Qwen3.5-0.8B,constrained_mixed,imp,imp:mixed_control,2,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,46.0,2.35
