backend,model,mode,language,category,attempts,exact_rate,pass_rate,ok_rate,parse_error_rate,non_completable_rate,incomplete_rate,semantic_mismatch_rate,timeout_rate,other_error_rate,avg_tokens,avg_seconds
local,Qwen/Qwen3.5-0.8B,constrained_direct,imp,imp:assignment,3,0.0,0.0,0.0,0.0,0.0,66.67,33.33,0.0,0.0,36.33,1.53
local,Qwen/Qwen3.5-0.8B,constrained_direct,imp,imp:boolean,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,43.5,1.84
local,Qwen/Qwen3.5-0.8B,constrained_direct,imp,imp:branching,6,0.0,0.0,0.0,0.0,0.0,83.33,16.67,0.0,0.0,23.17,1.13
local,Qwen/Qwen3.5-0.8B,constrained_direct,imp,imp:loops,4,0.0,0.0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,41.5,1.75
local,Qwen/Qwen3.5-0.8B,constrained_direct,imp,imp:mixed_control,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,26.5,1.27
local,Qwen/Qwen3.5-0.8B,constrained_direct,imp,imp:nested_branching,3,0.0,33.33,33.33,0.0,0.0,0.0,66.67,0.0,0.0,40.0,1.63
local,Qwen/Qwen3.5-0.8B,constrained_direct,imp,imp:sequence,3,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,52.0,2.34
local,Qwen/Qwen3.5-0.8B,constrained_direct,imp,imp:while_loop,3,0.0,0.0,0.0,0.0,0.0,66.67,33.33,0.0,0.0,11.0,0.65
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_application,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,58.5,2.77
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_argument_order,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,7.0,0.42
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_choice,2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,7.0,0.42
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_composition,6,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,18.0,0.92
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_continuation,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,63.0,3.99
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_contraction,2,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,67.5,3.79
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_elimination,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,14.0,0.67
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_eta,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,12.0,0.6
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_function_result,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,15.0,0.7
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_higher_order,3,0.0,0.0,0.0,0.0,0.0,33.33,66.67,0.0,0.0,6.67,0.41
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_identity,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,32.0,1.3
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_modus_ponens,2,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.42
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_pipeline,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,14.0,0.75
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_projection,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,14.0,0.66
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_repetition,2,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,14.0,0.7
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_substitution,2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,16.5,0.83
local,Qwen/Qwen3.5-0.8B,constrained_direct,stlc,stlc:logic_weakening,3,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,15.67,0.73
local,Qwen/Qwen3.5-1.5B,constrained_direct,fun,fun:boolean,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,fun,fun:function,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,fun,fun:function_application,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,fun,fun:function_arithmetic,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,fun,fun:function_closure,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,fun,fun:function_composition,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,fun,fun:function_constant,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,fun,fun:function_float,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,fun,fun:function_higher_order,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,imp,imp:arithmetic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,imp,imp:assignment,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,imp,imp:boolean,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,imp,imp:branching,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,imp,imp:loops,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,imp,imp:mixed_control,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,imp,imp:nested_branching,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,imp,imp:sequence,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,imp,imp:while_loop,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,stlc,stlc:logic_application,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,stlc,stlc:logic_argument_order,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,stlc,stlc:logic_choice,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,stlc,stlc:logic_composition,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,stlc,stlc:logic_continuation,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,stlc,stlc:logic_contraction,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,stlc,stlc:logic_elimination,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,stlc,stlc:logic_eta,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,stlc,stlc:logic_function_result,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,stlc,stlc:logic_higher_order,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,stlc,stlc:logic_identity,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,stlc,stlc:logic_modus_ponens,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,stlc,stlc:logic_pipeline,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,stlc,stlc:logic_projection,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,stlc,stlc:logic_repetition,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,stlc,stlc:logic_substitution,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_direct,stlc,stlc:logic_weakening,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-2B,constrained_direct,fun,fun:boolean,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,96.0,3.92
local,Qwen/Qwen3.5-2B,constrained_direct,fun,fun:function,4,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,29.75,10.64
local,Qwen/Qwen3.5-2B,constrained_direct,fun,fun:function_application,4,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,99.25,5.48
local,Qwen/Qwen3.5-2B,constrained_direct,fun,fun:function_arithmetic,12,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,71.67,20.92
local,Qwen/Qwen3.5-2B,constrained_direct,fun,fun:function_closure,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,208.0,20.13
local,Qwen/Qwen3.5-2B,constrained_direct,fun,fun:function_composition,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.39
local,Qwen/Qwen3.5-2B,constrained_direct,fun,fun:function_constant,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,40.0,1.87
local,Qwen/Qwen3.5-2B,constrained_direct,fun,fun:function_float,4,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,12.5,0.79
local,Qwen/Qwen3.5-2B,constrained_direct,fun,fun:function_higher_order,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.36
local,Qwen/Qwen3.5-2B,constrained_direct,imp,imp:arithmetic,2,0.0,50.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,10.5,1.2
local,Qwen/Qwen3.5-2B,constrained_direct,imp,imp:assignment,3,0.0,0.0,0.0,0.0,0.0,33.33,66.67,0.0,0.0,19.67,1.34
local,Qwen/Qwen3.5-2B,constrained_direct,imp,imp:boolean,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,13.5,0.81
local,Qwen/Qwen3.5-2B,constrained_direct,imp,imp:branching,6,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,22.0,1.14
local,Qwen/Qwen3.5-2B,constrained_direct,imp,imp:loops,4,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,43.0,3.08
local,Qwen/Qwen3.5-2B,constrained_direct,imp,imp:mixed_control,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,98.0,5.05
local,Qwen/Qwen3.5-2B,constrained_direct,imp,imp:nested_branching,3,0.0,0.0,0.0,0.0,0.0,66.67,33.33,0.0,0.0,78.0,3.73
local,Qwen/Qwen3.5-2B,constrained_direct,imp,imp:sequence,3,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,68.0,3.6
local,Qwen/Qwen3.5-2B,constrained_direct,imp,imp:while_loop,3,0.0,0.0,0.0,0.0,0.0,66.67,33.33,0.0,0.0,48.0,2.22
local,Qwen/Qwen3.5-2B,constrained_direct,stlc,stlc:logic_application,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,26.5,1.5
local,Qwen/Qwen3.5-2B,constrained_direct,stlc,stlc:logic_argument_order,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,7.0,0.43
local,Qwen/Qwen3.5-2B,constrained_direct,stlc,stlc:logic_choice,2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,7.0,0.43
local,Qwen/Qwen3.5-2B,constrained_direct,stlc,stlc:logic_composition,6,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,46.5,3.29
local,Qwen/Qwen3.5-2B,constrained_direct,stlc,stlc:logic_continuation,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,96.0,5.13
local,Qwen/Qwen3.5-2B,constrained_direct,stlc,stlc:logic_contraction,2,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,67.5,5.28
local,Qwen/Qwen3.5-2B,constrained_direct,stlc,stlc:logic_elimination,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,72.0,3.2
local,Qwen/Qwen3.5-2B,constrained_direct,stlc,stlc:logic_eta,1,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.39
local,Qwen/Qwen3.5-2B,constrained_direct,stlc,stlc:logic_function_result,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,10.0,0.55
local,Qwen/Qwen3.5-2B,constrained_direct,stlc,stlc:logic_higher_order,3,0.0,0.0,0.0,0.0,0.0,33.33,66.67,0.0,0.0,5.33,0.37
local,Qwen/Qwen3.5-2B,constrained_direct,stlc,stlc:logic_identity,2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,7.5,0.44
local,Qwen/Qwen3.5-2B,constrained_direct,stlc,stlc:logic_modus_ponens,2,0.0,50.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,7.0,0.44
local,Qwen/Qwen3.5-2B,constrained_direct,stlc,stlc:logic_pipeline,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,19.0,3.67
local,Qwen/Qwen3.5-2B,constrained_direct,stlc,stlc:logic_projection,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,15.0,0.72
local,Qwen/Qwen3.5-2B,constrained_direct,stlc,stlc:logic_repetition,2,0.0,50.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,39.0,1.81
local,Qwen/Qwen3.5-2B,constrained_direct,stlc,stlc:logic_substitution,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,17.5,0.99
local,Qwen/Qwen3.5-2B,constrained_direct,stlc,stlc:logic_weakening,3,0.0,0.0,0.0,0.0,0.0,33.33,66.67,0.0,0.0,20.33,0.96
local,Qwen/Qwen3.5-4B,constrained_direct,fun,fun:boolean,2,0.0,50.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,52.5,2.88
local,Qwen/Qwen3.5-4B,constrained_direct,fun,fun:function,4,0.0,25.0,25.0,0.0,0.0,75.0,0.0,0.0,0.0,30.0,1.91
local,Qwen/Qwen3.5-4B,constrained_direct,fun,fun:function_application,4,0.0,0.0,0.0,0.0,0.0,75.0,25.0,0.0,0.0,92.25,5.03
local,Qwen/Qwen3.5-4B,constrained_direct,fun,fun:function_arithmetic,12,0.0,0.0,0.0,0.0,0.0,91.67,8.33,0.0,0.0,85.58,8.33
local,Qwen/Qwen3.5-4B,constrained_direct,fun,fun:function_closure,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,179.0,45.54
local,Qwen/Qwen3.5-4B,constrained_direct,fun,fun:function_composition,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.42
local,Qwen/Qwen3.5-4B,constrained_direct,fun,fun:function_constant,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,96.0,5.09
local,Qwen/Qwen3.5-4B,constrained_direct,fun,fun:function_float,4,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,35.5,2.14
local,Qwen/Qwen3.5-4B,constrained_direct,fun,fun:function_higher_order,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.38
local,Qwen/Qwen3.5-4B,constrained_direct,imp,imp:arithmetic,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,29.0,1.75
local,Qwen/Qwen3.5-4B,constrained_direct,imp,imp:assignment,3,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,38.0,2.33
local,Qwen/Qwen3.5-4B,constrained_direct,imp,imp:boolean,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,47.5,2.72
local,Qwen/Qwen3.5-4B,constrained_direct,imp,imp:branching,6,0.0,0.0,0.0,0.0,0.0,33.33,66.67,0.0,0.0,61.17,3.48
local,Qwen/Qwen3.5-4B,constrained_direct,imp,imp:loops,4,0.0,0.0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,47.75,2.64
local,Qwen/Qwen3.5-4B,constrained_direct,imp,imp:mixed_control,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,24.5,1.59
local,Qwen/Qwen3.5-4B,constrained_direct,imp,imp:nested_branching,3,0.0,0.0,0.0,0.0,0.0,33.33,66.67,0.0,0.0,51.67,2.82
local,Qwen/Qwen3.5-4B,constrained_direct,imp,imp:sequence,3,0.0,33.33,33.33,0.0,0.0,33.33,33.33,0.0,0.0,48.0,2.69
local,Qwen/Qwen3.5-4B,constrained_direct,imp,imp:while_loop,3,0.0,0.0,0.0,0.0,0.0,33.33,66.67,0.0,0.0,55.0,3.12
local,Qwen/Qwen3.5-4B,constrained_direct,stlc,stlc:logic_application,2,0.0,50.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,24.0,1.46
local,Qwen/Qwen3.5-4B,constrained_direct,stlc,stlc:logic_argument_order,1,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.85
