backend,model,mode,language,category,attempts,exact_rate,pass_rate,ok_rate,parse_error_rate,non_completable_rate,incomplete_rate,semantic_mismatch_rate,timeout_rate,other_error_rate,avg_tokens,avg_seconds
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained_raw,stlc,stlc:logic_higher_order,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained_raw,stlc,stlc:logic_identity,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained_raw,stlc,stlc:logic_modus_ponens,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained_raw,stlc,stlc:logic_pipeline,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained_raw,stlc,stlc:logic_projection,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained_raw,stlc,stlc:logic_repetition,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained_raw,stlc,stlc:logic_substitution,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,unconstrained_raw,stlc,stlc:logic_weakening,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,fun,fun:boolean,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0,0.44
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,fun,fun:function,4,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,27.25,1.06
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,fun,fun:function_application,4,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,63.75,2.23
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,fun,fun:function_arithmetic,12,0.0,0.0,0.0,0.0,83.33,16.67,0.0,0.0,0.0,37.17,1.38
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,fun,fun:function_closure,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,117.5,3.96
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,fun,fun:function_composition,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,136.0,4.54
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,fun,fun:function_constant,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,41.0,1.51
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,fun,fun:function_float,4,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,41.5,1.52
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,fun,fun:function_higher_order,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,184.0,6.08
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,imp,imp:arithmetic,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,20.0,0.82
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,imp,imp:assignment,3,66.67,66.67,66.67,0.0,0.0,0.0,33.33,0.0,0.0,14.67,0.65
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,imp,imp:boolean,2,0.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,20.0,0.83
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,imp,imp:branching,6,0.0,0.0,0.0,0.0,66.67,0.0,33.33,0.0,0.0,39.83,1.46
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,imp,imp:loops,4,0.0,0.0,0.0,0.0,75.0,0.0,25.0,0.0,0.0,45.25,1.63
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,imp,imp:mixed_control,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,57.5,2.02
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,imp,imp:nested_branching,3,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,34.67,1.29
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,imp,imp:sequence,3,0.0,33.33,33.33,0.0,66.67,0.0,0.0,0.0,0.0,22.33,0.9
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,imp,imp:while_loop,3,33.33,33.33,33.33,0.0,66.67,0.0,0.0,0.0,0.0,22.0,0.88
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,stlc,stlc:logic_application,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,17.0,0.73
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,stlc,stlc:logic_argument_order,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,23.0,0.92
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,stlc,stlc:logic_choice,2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,7.0,0.4
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,stlc,stlc:logic_composition,6,0.0,0.0,0.0,0.0,83.33,0.0,16.67,0.0,0.0,33.67,1.26
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,stlc,stlc:logic_continuation,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0,0.44
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,stlc,stlc:logic_contraction,2,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,14.0,0.63
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,stlc,stlc:logic_elimination,1,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.53
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,stlc,stlc:logic_eta,1,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.4
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,stlc,stlc:logic_function_result,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,22.0,0.89
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,stlc,stlc:logic_higher_order,3,0.0,0.0,0.0,0.0,66.67,0.0,33.33,0.0,0.0,6.33,0.38
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,stlc,stlc:logic_identity,2,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,3.0,0.27
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,stlc,stlc:logic_modus_ponens,2,50.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,7.0,0.4
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,stlc,stlc:logic_pipeline,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,20.0,0.83
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,stlc,stlc:logic_projection,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12.0,0.57
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,stlc,stlc:logic_repetition,2,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,12.0,0.57
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,stlc,stlc:logic_substitution,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,18.0,0.76
local,Qwen/Qwen3.5-0.8B,unconstrained_raw,stlc,stlc:logic_weakening,3,0.0,0.0,0.0,0.0,66.67,0.0,33.33,0.0,0.0,7.0,0.4
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,fun,fun:boolean,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,fun,fun:function,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,fun,fun:function_application,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,fun,fun:function_arithmetic,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,fun,fun:function_closure,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,fun,fun:function_composition,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,fun,fun:function_constant,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,fun,fun:function_float,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,fun,fun:function_higher_order,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,imp,imp:arithmetic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,imp,imp:assignment,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,imp,imp:boolean,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,imp,imp:branching,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,imp,imp:loops,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,imp,imp:mixed_control,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,imp,imp:nested_branching,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,imp,imp:sequence,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,imp,imp:while_loop,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,stlc,stlc:logic_application,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,stlc,stlc:logic_argument_order,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,stlc,stlc:logic_choice,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,stlc,stlc:logic_composition,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,stlc,stlc:logic_continuation,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,stlc,stlc:logic_contraction,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,stlc,stlc:logic_elimination,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,stlc,stlc:logic_eta,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,stlc,stlc:logic_function_result,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,stlc,stlc:logic_higher_order,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,stlc,stlc:logic_identity,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,stlc,stlc:logic_modus_ponens,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,stlc,stlc:logic_pipeline,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,stlc,stlc:logic_projection,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,stlc,stlc:logic_repetition,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,stlc,stlc:logic_substitution,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,unconstrained_raw,stlc,stlc:logic_weakening,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-2B,unconstrained_raw,fun,fun:boolean,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,67.0,2.37
local,Qwen/Qwen3.5-2B,unconstrained_raw,fun,fun:function,4,0.0,25.0,25.0,0.0,75.0,0.0,0.0,0.0,0.0,21.0,0.88
local,Qwen/Qwen3.5-2B,unconstrained_raw,fun,fun:function_application,4,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,54.5,1.98
local,Qwen/Qwen3.5-2B,unconstrained_raw,fun,fun:function_arithmetic,12,0.0,8.33,8.33,0.0,91.67,0.0,0.0,0.0,0.0,32.75,1.26
local,Qwen/Qwen3.5-2B,unconstrained_raw,fun,fun:function_closure,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,113.0,3.88
local,Qwen/Qwen3.5-2B,unconstrained_raw,fun,fun:function_composition,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,26.5,1.05
local,Qwen/Qwen3.5-2B,unconstrained_raw,fun,fun:function_constant,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.0,0.32
local,Qwen/Qwen3.5-2B,unconstrained_raw,fun,fun:function_float,4,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,24.25,0.98
local,Qwen/Qwen3.5-2B,unconstrained_raw,fun,fun:function_higher_order,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,117.5,4.02
local,Qwen/Qwen3.5-2B,unconstrained_raw,imp,imp:arithmetic,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,16.5,0.72
local,Qwen/Qwen3.5-2B,unconstrained_raw,imp,imp:assignment,3,66.67,66.67,66.67,0.0,0.0,0.0,33.33,0.0,0.0,14.33,0.65
local,Qwen/Qwen3.5-2B,unconstrained_raw,imp,imp:boolean,2,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,25.5,1.02
local,Qwen/Qwen3.5-2B,unconstrained_raw,imp,imp:branching,6,0.0,0.0,0.0,0.0,66.67,0.0,33.33,0.0,0.0,37.67,1.41
local,Qwen/Qwen3.5-2B,unconstrained_raw,imp,imp:loops,4,0.0,25.0,25.0,0.0,50.0,0.0,25.0,0.0,0.0,38.5,1.44
local,Qwen/Qwen3.5-2B,unconstrained_raw,imp,imp:mixed_control,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,63.0,2.25
local,Qwen/Qwen3.5-2B,unconstrained_raw,imp,imp:nested_branching,3,0.0,0.0,0.0,0.0,66.67,0.0,33.33,0.0,0.0,37.0,1.39
local,Qwen/Qwen3.5-2B,unconstrained_raw,imp,imp:sequence,3,0.0,0.0,0.0,0.0,66.67,0.0,33.33,0.0,0.0,23.0,0.93
local,Qwen/Qwen3.5-2B,unconstrained_raw,imp,imp:while_loop,3,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,23.67,0.95
local,Qwen/Qwen3.5-2B,unconstrained_raw,stlc,stlc:logic_application,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,14.5,0.66
local,Qwen/Qwen3.5-2B,unconstrained_raw,stlc,stlc:logic_argument_order,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,14.0,0.64
local,Qwen/Qwen3.5-2B,unconstrained_raw,stlc,stlc:logic_choice,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,10.0,0.51
local,Qwen/Qwen3.5-2B,unconstrained_raw,stlc,stlc:logic_composition,6,0.0,16.67,16.67,0.0,83.33,0.0,0.0,0.0,0.0,14.5,0.66
local,Qwen/Qwen3.5-2B,unconstrained_raw,stlc,stlc:logic_continuation,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,16.0,0.71
local,Qwen/Qwen3.5-2B,unconstrained_raw,stlc,stlc:logic_contraction,2,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,7.0,0.42
local,Qwen/Qwen3.5-2B,unconstrained_raw,stlc,stlc:logic_elimination,1,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.47
local,Qwen/Qwen3.5-2B,unconstrained_raw,stlc,stlc:logic_eta,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12.0,0.57
local,Qwen/Qwen3.5-2B,unconstrained_raw,stlc,stlc:logic_function_result,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,11.0,0.54
local,Qwen/Qwen3.5-2B,unconstrained_raw,stlc,stlc:logic_higher_order,3,0.0,0.0,0.0,0.0,33.33,0.0,66.67,0.0,0.0,7.33,0.42
local,Qwen/Qwen3.5-2B,unconstrained_raw,stlc,stlc:logic_identity,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0,0.44
local,Qwen/Qwen3.5-2B,unconstrained_raw,stlc,stlc:logic_modus_ponens,2,50.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,5.0,0.34
local,Qwen/Qwen3.5-2B,unconstrained_raw,stlc,stlc:logic_pipeline,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,17.0,0.74
local,Qwen/Qwen3.5-2B,unconstrained_raw,stlc,stlc:logic_projection,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,15.0,0.67
local,Qwen/Qwen3.5-2B,unconstrained_raw,stlc,stlc:logic_repetition,2,50.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,12.0,0.57
local,Qwen/Qwen3.5-2B,unconstrained_raw,stlc,stlc:logic_substitution,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,20.0,0.84
local,Qwen/Qwen3.5-2B,unconstrained_raw,stlc,stlc:logic_weakening,3,0.0,0.0,0.0,0.0,33.33,0.0,66.67,0.0,0.0,8.33,0.45
local,Qwen/Qwen3.5-4B,unconstrained_raw,fun,fun:boolean,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0,0.61
local,Qwen/Qwen3.5-4B,unconstrained_raw,fun,fun:function,4,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,50.75,2.5
local,Qwen/Qwen3.5-4B,unconstrained_raw,fun,fun:function_application,4,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,79.25,3.75
local,Qwen/Qwen3.5-4B,unconstrained_raw,fun,fun:function_arithmetic,12,0.0,0.0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,40.83,2.05
local,Qwen/Qwen3.5-4B,unconstrained_raw,fun,fun:function_closure,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,20.5,1.18
local,Qwen/Qwen3.5-4B,unconstrained_raw,fun,fun:function_composition,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,33.0,1.72
local,Qwen/Qwen3.5-4B,unconstrained_raw,fun,fun:function_constant,1,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.78
local,Qwen/Qwen3.5-4B,unconstrained_raw,fun,fun:function_float,4,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,26.0,1.41
local,Qwen/Qwen3.5-4B,unconstrained_raw,fun,fun:function_higher_order,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,18.0,1.08
local,Qwen/Qwen3.5-4B,unconstrained_raw,imp,imp:arithmetic,2,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,14.0,0.87
local,Qwen/Qwen3.5-4B,unconstrained_raw,imp,imp:assignment,3,66.67,66.67,66.67,0.0,0.0,0.0,33.33,0.0,0.0,15.33,0.92
local,Qwen/Qwen3.5-4B,unconstrained_raw,imp,imp:boolean,2,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,1.02
local,Qwen/Qwen3.5-4B,unconstrained_raw,imp,imp:branching,6,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,90.33,4.27
local,Qwen/Qwen3.5-4B,unconstrained_raw,imp,imp:loops,4,0.0,25.0,25.0,0.0,75.0,0.0,0.0,0.0,0.0,73.75,3.52
local,Qwen/Qwen3.5-4B,unconstrained_raw,imp,imp:mixed_control,2,0.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,36.0,1.84
local,Qwen/Qwen3.5-4B,unconstrained_raw,imp,imp:nested_branching,3,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,56.33,2.75
